,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_Pole_VS,Pf_Pole_S,Pf_Pole_M
6971,7190,-94.94567552,29.20878288,5,25,1,45.98427812,POINT (-10569304.25190978 3402246.349858205),0.041401684,0.048785928,0.106298965
6972,7191,-94.946062,29.20856564,5,25,1,45.74763417,POINT (-10569347.274666581 3402218.643957045),0.032705511,0.038048763,0.087492426
6973,7192,-94.94623247,29.20820071,5,25,1,131.9763143,POINT (-10569366.251300177 3402172.102409482),0.077800445,0.099086491,0.231504002
6974,7193,-94.9464939,29.20835253,5,25,1,44.57444656,POINT (-10569395.353554655 3402191.46483626),0.046610559,0.055304204,0.125021838
6975,7194,-94.946563,29.20803727,5,25,1,31.06197744,POINT (-10569403.045731468 3402151.258053235),0.040753963,0.047692211,0.106937999
6976,7195,-94.94649237,29.20788028,5,25,1,4.016127429,POINT (-10569395.183235833 3402131.236330454),0.031149117,0.035487208,0.077788281
6977,7196,-94.94671635,29.20796178,5,25,1,18.9051843,POINT (-10569420.116575383 3402141.6304307515),0.036115608,0.04175121,0.09275621
6978,7197,-94.9468595,29.2081758,5,25,1,43.64601607,POINT (-10569436.05196049 3402168.9255050216),0.046182629,0.054744148,0.123695949
6979,7198,-94.94690126,29.20787605,5,25,1,84.06451815,POINT (-10569440.700662425 3402130.696857744),0.068940489,0.08522064,0.194214462
6980,7199,-94.94727488,29.20799629,5,25,1,45.52807754,POINT (-10569482.291850574 3402146.03166516),0.047054207,0.055885446,0.126396982
6981,7200,-94.94722655,29.20774979,5,25,1,90.91115067,POINT (-10569476.911779584 3402114.5943090427),0.064115568,0.079340737,0.187025816
6982,7201,-94.94767426,29.20783578,5,25,1,38.42196496,POINT (-10569526.750628809 3402125.561027644),0.041356371,0.048682598,0.113865133
6983,7202,-94.94771475,29.20754513,5,25,1,140.4678238,POINT (-10569531.25795499 3402088.493071146),0.113298613,0.147854039,0.335691942
6984,7203,-94.94796247,29.20770761,5,25,1,25.98888844,POINT (-10569558.83401925 3402109.2148939767),0.03653866,0.042473494,0.098470777
6985,7204,-94.94813937,29.20764719,5,25,1,38.64641019,POINT (-10569578.526437173 3402101.509249227),0.041448938,0.048802745,0.114162252
6986,7205,-94.94846597,29.20724812,5,25,1,128.5853109,POINT (-10569614.883382864 3402050.614102641),0.100935002,0.130281522,0.300373771
6987,7206,-94.94865418,29.20745362,5,25,1,54.76441585,POINT (-10569635.834824227 3402076.8223937834),0.048665532,0.058258753,0.137416672
6988,7207,-94.94886536,29.20707777,5,25,1,81.11708239,POINT (-10569659.343274292 3402028.888680696),0.063236985,0.07780994,0.184378891
6989,7208,-94.94919181,29.20694759,5,25,1,123.5530848,POINT (-10569695.683522062 3402012.286325061),0.096092788,0.123435388,0.286134466
6990,7209,-94.94997087,29.20660658,5,25,1,126.3942328,POINT (-10569782.408084558 3401968.7961093565),0.04130225,0.050417862,0.130914572
6991,7210,-94.95032267,29.20644467,5,25,1,83.00268146,POINT (-10569821.570281422 3401948.147203024),0.026440165,0.030816034,0.078148408
6992,7211,-94.95071336,29.20623589,5,25,1,62.20012297,POINT (-10569865.061693277 3401921.5208620434),0.020947038,0.023813931,0.059978113
6993,7212,-94.95087903,29.20615638,5,25,1,75.34010199,POINT (-10569883.503993317 3401911.3807270024),0.023967146,0.02760775,0.070435614
6994,7213,-94.95138734,29.20591046,5,25,1,105.1061005,POINT (-10569940.088803682 3401880.0179040814),0.034415562,0.040946897,0.102245191
6995,7214,-94.95181918,29.20567079,5,25,1,141.6342557,POINT (-10569988.161012588 3401849.4522324675),0.068280816,0.086119396,0.204762904
6996,7215,-94.94911935,29.20722023,5,25,1,53.88020796,POINT (-10569687.617311759 3402047.057176083),0.04823908,0.057695319,0.136039273
6997,7216,-94.9496183,29.20702213,5,25,1,52.89142349,POINT (-10569743.16017169 3402021.79269511),0.062074134,0.075437093,0.192890018
6998,7217,-94.95006585,29.20681465,5,25,1,55.04682108,POINT (-10569792.981209794 3401995.331997785),0.019853018,0.022494055,0.055541435
6999,7218,-94.95060322,29.20655355,5,25,1,55.60099353,POINT (-10569852.800964562 3401962.033018229),0.019578789,0.022115034,0.055307378
7000,7219,-94.95106066,29.20633603,5,25,1,44.53142552,POINT (-10569903.72295243 3401934.29201049),0.017484061,0.019540284,0.048254825
7001,7220,-94.9514,29.20617572,5,25,1,41.54570969,POINT (-10569941.498108437 3401913.847211145),0.016959086,0.018900261,0.046508241
7002,7221,-95.09550751,29.10699609,5,20,1,42.56354488,POINT (-10585983.472741123 3389271.3008130207),0.009755012,0.010305677,0.023367483
7003,7222,-95.09530543,29.10675791,5,20,1,57.99679195,POINT (-10585960.977298424 3389240.9544055467),0.011620756,0.012456304,0.02895875
7004,7223,-95.09497812,29.10648152,5,20,1,18.32933765,POINT (-10585924.54131589 3389205.7397670685),0.007397097,0.007637384,0.016796071
7005,7224,-95.09479837,29.10664114,5,20,1,28.32136035,POINT (-10585904.531637423 3389226.076817631),0.008284907,0.008631096,0.019262345
7006,7225,-95.092917,29.10621081,5,20,1,0,POINT (-10585695.098487027 3389171.248904725),0.011162377,0.01176454,0.024465831
7007,7226,-95.09330537,29.10655407,5,20,1,0,POINT (-10585738.331637667 3389214.983297918),0.011162377,0.01176454,0.024465831
7008,7227,-95.09289726,29.10585437,5,20,1,0,POINT (-10585692.90104028 3389125.8354160665),0.012915639,0.013803162,0.027858946
7009,7228,-95.09254533,29.1060002,5,20,1,0,POINT (-10585653.724371884 3389144.415379804),0.012915639,0.013803162,0.027858946
7010,7229,-95.09195165,29.10643391,5,20,1,0,POINT (-10585587.63621659 3389199.673822936),0.038960774,0.044460182,0.082219805
7011,7230,-95.09160012,29.10669092,5,20,1,0,POINT (-10585548.504075991 3389232.4192522066),0.038960774,0.044460182,0.082219805
7012,7231,-95.09130526,29.10689712,5,20,1,0,POINT (-10585515.680410936 3389258.691080973),0.030271969,0.03422885,0.067203517
7013,7232,-95.0910169,29.10711166,5,20,1,0,POINT (-10585483.580322571 3389286.0255604377),0.033050903,0.037352957,0.069945883
7014,7233,-95.09090986,29.10757303,5,20,1,0,POINT (-10585471.664684277 3389344.808771987),0.033050903,0.037352957,0.069945883
7015,7234,-95.09087513,29.10812194,5,20,1,0,POINT (-10585467.798558362 3389414.745809588),0.031056416,0.035029687,0.060936337
7016,7235,-95.09057729,29.10845619,5,20,1,0,POINT (-10585434.643161224 3389457.333037237),0.031056416,0.035029687,0.060936337
7017,7236,-95.09040234,29.10888798,5,20,1,0,POINT (-10585415.16781631 3389512.348168041),0.031056416,0.035029687,0.060936337
7018,7237,-95.09086897,29.10883984,5,20,1,0,POINT (-10585467.112830298 3389506.214553706),0.031056416,0.035029687,0.060936337
7019,7238,-95.09196298,29.10706276,5,20,1,0,POINT (-10585588.897466423 3389279.7952205422),0.039542091,0.044986634,0.082675651
7020,7239,-95.09199972,29.10685009,5,20,1,0,POINT (-10585592.987344513 3389252.699009866),0.038960774,0.044460182,0.082219805
7021,7240,-95.09234803,29.10711582,5,20,1,0,POINT (-10585631.76103635 3389286.5555853993),0.039542091,0.044986634,0.082675651
7022,7241,-95.09240525,29.1073223,5,20,1,0,POINT (-10585638.130737614 3389312.8631974673),0.004577531,0.004569736,0.009546451
7023,7242,-95.09221562,29.10890982,5,20,1,0,POINT (-10585617.021222576 3389515.1308473647),0.00715123,0.007383593,0.013571357
7024,7243,-95.09245965,29.10856876,5,20,1,0,POINT (-10585644.186517913 3389471.6757586263),0.00573765,0.005805962,0.011999386
7025,7244,-95.09216277,29.10872285,5,20,1,0,POINT (-10585611.137987487 3389491.308634192),0.00772088,0.007973731,0.015868633
7026,7245,-95.09237272,29.10834677,5,20,1,0,POINT (-10585634.50951458 3389443.391677356),0.00772088,0.007973731,0.015868633
7027,7246,-95.09266101,29.108089,5,20,1,0,POINT (-10585666.601810578 3389410.548888792),0.00573765,0.005805962,0.011999386
7028,7247,-95.09248569,29.10804517,5,20,1,0,POINT (-10585647.085277455 3389404.9644634775),0.00573765,0.005805962,0.011999386
7029,7248,-95.09282174,29.10751136,5,20,1,0,POINT (-10585684.494192336 3389336.951374028),0.004577531,0.004569736,0.009546451
7030,7249,-95.09039935,29.11050579,5,20,1,28.09155148,POINT (-10585414.834971033 3389718.4782664026),0.019355883,0.021274757,0.032514589
7031,7250,-95.09090072,29.11004253,5,20,1,37.44827855,POINT (-10585470.64722413 3389659.452568027),0.021237855,0.02354435,0.036305725
7032,7251,-95.09036736,29.10974674,5,20,1,0,POINT (-10585411.273860522 3389621.7649910157),0.038966543,0.044510027,0.082575201
7033,7252,-95.08995458,29.10977112,5,20,1,0,POINT (-10585365.323401112 3389624.8713229257),0.038966543,0.044510027,0.082575201
7034,7253,-95.08937138,29.10944108,5,20,1,0,POINT (-10585300.401874082 3389582.8199586505),0.038966543,0.044510027,0.082575201
7035,7254,-95.08910421,29.10927423,5,20,1,0,POINT (-10585270.660645725 3389561.5611621737),0.031853785,0.036044175,0.066678687
7036,7255,-95.08924339,29.10916504,5,20,1,0,POINT (-10585286.154092453 3389547.648996314),0.031853785,0.036044175,0.066678687
7037,7256,-95.08916688,29.108474,5,20,1,0,POINT (-10585277.637038212 3389459.602236404),0.033580687,0.038213055,0.076405132
7038,7257,-95.08955382,29.10833392,5,20,1,0,POINT (-10585320.711001983 3389441.754441312),0.031758817,0.035883552,0.068227789
7039,7258,-95.08978105,29.10799777,5,20,1,0,POINT (-10585346.006129874 3389398.9251834736),0.031758817,0.035883552,0.068227789
7040,7259,-95.0883718,29.10903494,5,20,1,0,POINT (-10585189.129137475 3389531.072655313),0.031853785,0.036044175,0.066678687
7041,7260,-95.08865818,29.10993393,5,20,1,0,POINT (-10585221.008813247 3389645.615472161),0.035590559,0.040480666,0.073248249
7042,7261,-95.08953492,29.11057343,5,20,1,0,POINT (-10585318.607063606 3389727.09655535),0.019277154,0.021101355,0.034651806
7043,7262,-95.08469631,29.11139951,5,20,1,0,POINT (-10584779.975462258 3389832.351242705),0.039275332,0.045384657,0.097884104
7044,7263,-95.08547798,29.11210276,5,20,1,0,POINT (-10584866.990568627 3389921.956255517),0.019106425,0.020829178,0.030878693
7045,7264,-95.08667679,29.112221,5,20,1,0,POINT (-10585000.441487385 3389937.0219348776),0.016875191,0.018329431,0.029062112
7046,7265,-95.08636793,29.11157123,5,20,1,0,POINT (-10584966.059349459 3389854.2309910967),0.034438121,0.039266511,0.070110146
7047,7266,-95.08553515,29.11075699,5,20,1,0,POINT (-10584873.354703916 3389750.4847139874),0.034214483,0.039188521,0.079283892
7048,7267,-95.08659802,29.11051247,5,20,1,0,POINT (-10584991.672851095 3389719.3293922613),0.033735518,0.038380152,0.07490088
7049,7268,-95.08736382,29.11149837,5,20,1,0,POINT (-10585076.921317143 3389844.9475108166),0.033874729,0.038469819,0.0714526
7050,7269,-95.08754457,29.11148304,5,20,1,0,POINT (-10585097.042315107 3389842.994234785),0.033874729,0.038469819,0.0714526
7051,7270,-95.08732899,29.11004203,5,20,1,0,POINT (-10585073.04405928 3389659.3888612906),0.033735518,0.038380152,0.07490088
7052,7271,-95.08744679,29.10994794,5,20,1,0,POINT (-10585086.157495296 3389647.4005331546),0.035818712,0.04080422,0.074431148
7053,7272,-95.08757951,29.11013552,5,20,1,0,POINT (-10585100.931818115 3389671.3007522346),0.035818712,0.04080422,0.074431148
7054,7273,-95.08785628,29.11044928,5,20,1,0,POINT (-10585131.74171358 3389711.2781006033),0.035818712,0.04080422,0.074431148
7055,7274,-95.08798859,29.11057527,5,20,1,0,POINT (-10585146.470395407 3389727.3309973525),0.035818712,0.04080422,0.074431148
7056,7275,-95.08825727,29.11082195,5,20,1,0,POINT (-10585176.379716193 3389758.7615532763),0.033874729,0.038469819,0.0714526
7057,7276,-95.08848817,29.11105102,5,20,1,0,POINT (-10585202.083386619 3389787.9484111113),0.030945852,0.034929388,0.062487693
7058,7277,-95.08855757,29.1112159,3,40,1,0,POINT (-10585209.80895928 3389808.9565672744),0.019011481,0.022469226,0.038370479
7059,7278,-95.08869106,29.11118654,3,40,1,0,POINT (-10585224.668998105 3389805.2156655807),0.019011481,0.022469226,0.038370479
7060,7279,-95.08883881,29.1111589,3,40,1,0,POINT (-10585241.116452869 3389801.6939185048),0.019011481,0.022469226,0.038370479
7061,7280,-95.0889965,29.11173182,3,40,1,12.03179672,POINT (-10585258.670423372 3389874.6926406897),0.004137105,0.004737829,0.010455784
7062,7281,-95.08394751,29.11379995,4,40,1,0,POINT (-10584696.619427552 3390138.207241273),0.003698679,0.004537935,0.007895781
7063,7282,-95.0845572,29.11416055,5,20,1,0,POINT (-10584764.489807896 3390184.1542980615),0.005834676,0.005919098,0.012002346
7064,7283,-95.08419395,29.11432843,5,20,1,0,POINT (-10584724.053002862 3390205.5453454973),0.004464654,0.00447788,0.008733118
7065,7284,-95.08375187,29.11437153,5,20,1,0,POINT (-10584674.840882374 3390211.0370960915),0.004464654,0.00447788,0.008733118
7066,7285,-95.08352554,29.11437835,4,40,1,0,POINT (-10584649.645942023 3390211.9060925683),0.003698679,0.004537935,0.007895781
7067,7286,-95.08307393,29.11444211,4,40,1,0,POINT (-10584599.372946786 3390220.03032048),0.005417124,0.006707129,0.013022855
7068,7287,-95.08344766,29.11453898,4,40,1,0,POINT (-10584640.97638008 3390232.3733972083),0.005417124,0.006707129,0.013022855
7069,7288,-95.08315998,29.11467609,4,40,1,0,POINT (-10584608.951988967 3390249.843833614),0.005417124,0.006707129,0.013022855
7070,7289,-95.083859,29.11363989,4,40,1,0,POINT (-10584686.766539423 3390117.812711876),0.003698679,0.004537935,0.007895781
7071,7290,-95.08381995,29.11499636,5,20,1,0,POINT (-10584682.419513308 3390290.6524479054),0.006863174,0.007025969,0.015366749
7072,7291,-95.08431678,29.11520156,5,20,1,0,POINT (-10584737.726375917 3390316.798977516),0.006324318,0.00648304,0.014295399
7073,7292,-95.08449444,29.11502837,5,20,1,0,POINT (-10584757.503396653 3390294.7311501876),0.006324318,0.00648304,0.014295399
7074,7293,-95.08483343,29.11499352,5,20,1,0,POINT (-10584795.239590837 3390290.2905762237),0.006324318,0.00648304,0.014295399
7075,7294,-95.08502669,29.1155085,5,20,1,0,POINT (-10584816.753195627 3390355.9092883123),0.006839084,0.00704385,0.015605363
7076,7295,-95.07145803,29.12085795,4,40,1,55.77400332,POINT (-10583306.29687368 3391037.555226769),0.040350089,0.048034855,0.090042674
7077,7296,-95.07173698,29.12115409,5,30,1,42.48860806,POINT (-10583337.349445635 3391075.2914740546),0.04563471,0.052164984,0.095541046
7078,7297,-95.07221598,29.12160913,5,30,1,52.25427416,POINT (-10583390.671481727 3391133.2760917083),0.009662728,0.010377064,0.021333144
7079,7298,-95.07266955,29.12202473,5,30,1,42.83520435,POINT (-10583441.162663165 3391186.23519222),0.008747178,0.009322155,0.018871856
7080,7299,-95.07297786,29.12256728,5,30,1,17.42389247,POINT (-10583475.483575372 3391255.371606619),0.006693872,0.006997386,0.013578326
7081,7300,-95.06987426,29.12276985,5,30,1,33.87670717,POINT (-10583129.992403746 3391281.184921887),0.029804042,0.03338825,0.065403147
7082,7301,-95.0701917,29.12318312,5,30,1,50.22989124,POINT (-10583165.329662902 3391333.8477087785),0.014316492,0.015657377,0.032753384
7083,7302,-95.07076804,29.12391502,5,30,1,59.73643192,POINT (-10583229.487538228 3391427.113874544),0.01806716,0.020122635,0.043519817
7084,7303,-95.07101062,29.12429423,5,30,1,46.01743457,POINT (-10583256.491420304 3391475.4369429694),0.015649758,0.017213503,0.036462188
7085,7304,-95.07134316,29.12468014,5,30,1,34.69833851,POINT (-10583293.509603772 3391524.613981308),0.009426528,0.010135072,0.021512026
7086,7305,-95.07185522,29.12532652,5,30,1,12.7412066,POINT (-10583350.511862228 3391606.983480896),0.007490299,0.007915759,0.016176449
7087,7306,-95.07162845,29.12504161,5,30,1,28.77200372,POINT (-10583325.267941302 3391570.676764455),0.008858409,0.009478701,0.019916064
7088,7307,-95.07205151,29.12590528,5,25,1,15.19317048,POINT (-10583372.362765074 3391680.736467624),0.012677903,0.013743225,0.029175758
7089,7308,-95.06915381,29.12284822,4,40,1,26.66795643,POINT (-10583049.792276604 3391291.171555054),0.022150525,0.02681487,0.052710931
7090,7309,-95.06902119,29.12292899,4,40,1,7.416356696,POINT (-10583035.029085735 3391301.46402647),0.035445559,0.043024953,0.078068571
7091,7310,-95.06929135,29.12302643,4,40,1,22.4492076,POINT (-10583065.103159368 3391313.8807564927),0.021244586,0.025756761,0.050350059
7092,7311,-95.06955389,29.12328957,5,30,1,22.5783488,POINT (-10583094.32897848 3391347.4126126673),0.026542985,0.029426401,0.056794604
7093,7312,-95.0696938,29.12346359,5,30,1,22.69823753,POINT (-10583109.903688436 3391369.5879794443),0.026575634,0.029465804,0.05687982
7094,7313,-95.06995785,29.1238002,5,30,1,20.12399408,POINT (-10583139.29759998 3391412.4822947094),0.008021588,0.008478404,0.017394023
7095,7314,-95.07005217,29.12388991,5,30,1,28.20357974,POINT (-10583149.797254354 3391423.914091144),0.008730104,0.009284493,0.019313666
7096,7315,-95.06964228,29.12411991,5,25,1,66.02575117,POINT (-10583104.168508273 3391453.223167808),0.013830278,0.01522649,0.036034486
7097,7316,-95.06946307,29.12409014,5,25,1,17.86738732,POINT (-10583084.218942327 3391449.4295501476),0.008216362,0.008662699,0.019055262
7098,7317,-95.06932303,29.12393224,5,25,1,7.859123301,POINT (-10583068.629760837 3391429.3082306366),0.007379083,0.007717098,0.016699923
7099,7318,-95.069771,29.12430162,5,25,1,21.05679643,POINT (-10583118.497553127 3391476.3786590286),0.008503125,0.008988818,0.01987462
7100,7319,-95.07001665,29.1246293,5,25,1,67.31401102,POINT (-10583145.84318604 3391518.135360121),0.025222694,0.028888156,0.067028471
7101,7320,-95.07063407,29.12459237,5,25,1,55.08863289,POINT (-10583214.574066047 3391513.4293141277),0.020480217,0.023105211,0.05297563
7102,7321,-95.07035481,29.12509405,5,25,1,38.45779176,POINT (-10583183.486985046 3391577.3593030055),0.01713598,0.019013383,0.042652709
7103,7322,-95.070701,29.12549888,5,25,1,38.32725604,POINT (-10583222.024679564 3391628.947748766),0.017008959,0.018855427,0.041222583
7104,7323,-95.07100067,29.12507432,5,25,1,20.60998452,POINT (-10583255.38379137 3391574.845067563),0.014160084,0.015446924,0.033783009
7105,7324,-95.07140618,29.12560572,5,25,1,30.85882752,POINT (-10583300.524958082 3391642.5626568953),0.014985157,0.016483187,0.035800768
7106,7325,-95.07158771,29.12582951,5,25,1,20.99177977,POINT (-10583320.732785247 3391671.0808634507),0.0134865,0.014697708,0.031471131
7107,7326,-95.07103724,29.12592176,5,25,1,39.55373563,POINT (-10583259.454745147 3391682.8365656594),0.017233494,0.019127271,0.041886377
7108,7327,-95.07143769,29.1264036,5,25,1,14.52010896,POINT (-10583304.032635236 3391744.239095356),0.012917989,0.013971519,0.029116104
