OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
5700,-94.86863728,29.25216818,2,102.8059779,0.94168722,5.1851585,3.4570692,0.35694053,0.38368763,33.64532,28.353174,3.5929629
5701,-94.86913133,29.25196902,2,108.3582374,0.94168722,5.1851585,3.4570692,0.35694053,0.38368763,33.64532,28.353174,3.5929629
5837,-94.83729888,29.27713391,2,58.03772335,2.1176915,18.537741,2.8415582,0.67676247,0.17308683,54.606155,29.369201,3.7803388
6047,-94.83922074,29.27633568,2,116.9752234,1.9754981,15.273015,2.8944592,0.69900821,0.19828115,50.101371,28.82785,3.7802806
6049,-94.84021766,29.27592439,2,69.65304523,1.7949513,13.580292,3.2509372,0.64336151,0.14999315,37.100605,24.638976,3.7834043
6051,-94.84097433,29.27562106,2,117.0541826,2.5673962,36.316628,2.8451042,0.74801037,0.20234818,45.645302,30.090069,3.7767254
6086,-94.84147282,29.27541877,2,105.4144926,2.2952968,57.73573,2.8682978,0.71197619,0.13432178,49.6099,25.093042,3.778711
6087,-94.84191759,29.27522528,2,107.8034713,2.2952968,57.73573,2.8682978,0.71197619,0.13432178,49.6099,25.093042,3.778711
6088,-94.84243749,29.275027,2,121.9951537,2.3283736,57.02462,2.8463513,0.67985546,0.12546034,58.330417,25.173113,3.7781605
6089,-94.84300933,29.27480824,2,94.38823629,2.3283736,57.02462,2.8463513,0.67985546,0.12546034,58.330417,25.173113,3.7781605
6090,-94.84328214,29.27469387,2,74.93778268,2.4718256,63.469743,2.8873758,0.69720844,0.16702952,53.725814,28.407025,3.7672163
6091,-94.84367989,29.27453295,2,62.92661423,2.4718256,63.469743,2.8873758,0.69720844,0.16702952,53.725814,28.407025,3.7672163
6092,-94.84384523,29.27446533,2,44.7076039,2.4718256,63.469743,2.8873758,0.69720844,0.16702952,53.725814,28.407025,3.7672163
6093,-94.84407995,29.27436894,2,51.94362935,1.8176117,13.50009,3.0684797,0.62359142,0.1644476,37.122684,25.125019,3.7706807
6095,-94.84440618,29.27423442,2,44.4546781,1.8176117,13.50009,3.0684797,0.62359142,0.1644476,37.122684,25.125019,3.7706807
6158,-94.84505418,29.27396102,2,69.79211582,1.3983808,6.9207194,3.8398821,0.60087116,0.12842375,17.028251,25.370685,3.796481
6164,-94.84784047,29.27284075,2,81.2463466,0.85334658,5.9388044,3.0777559,0.74912928,0.10677482,40.731013,28.755057,3.780426
6165,-94.8485926,29.27251801,2,58.33325742,-0.01,0,2.9765775,0.74729648,0.082632803,58.073145,31.506323,3.7774183
6168,-94.84839148,29.27203361,2,17.56196212,-0.01,0,2.9765775,0.74729648,0.082632803,58.073145,31.506323,3.7774183
6169,-94.84813495,29.27155931,2,15.44960517,-0.01,0,3.106522,0.80640844,0.082182037,56.953742,31.505052,3.7735914
6170,-94.8481229,29.27141703,2,8.488773923,-0.01,0,3.106522,0.80640844,0.082182037,56.953742,31.505052,3.7735914
6171,-94.84825759,29.27131033,2,41.71543057,-0.01,0,3.106522,0.80640844,0.082182037,56.953742,31.505052,3.7735914
6172,-94.84886922,29.27105137,2,68.50310725,0.99616482,9.1563221,3.1337891,0.76440694,0.13829523,49.272026,29.345535,3.7691305
6173,-94.84948346,29.27077272,2,49.14503147,2.1918944,19.244874,3.2320748,0.72513455,0.20122757,52.32923,26.58741,3.7700907
6174,-94.84922051,29.27035008,2,25.54748453,2.1918944,19.244874,3.2320748,0.72513455,0.20122757,52.32923,26.58741,3.7700907
6332,-94.85206228,29.26416446,2,94.71978075,2.4543834,87,3.1753301,0.87013891,0.19201755,26.425788,29.821807,3.7810429
6691,-94.87495306,29.24699099,2,13.77707537,2.4149255,91,12.733023,0.92195498,0.50634528,69.895327,31.382183,3.6082473
6693,-94.87462409,29.24640604,2,16.1939176,2.4149255,91,12.733023,0.92195498,0.50634528,69.895327,31.382183,3.6082473
6945,-94.88702215,29.24083781,2,102.2115152,2.5229405,38.405004,12.388686,0.9735068,0.40319828,107.98015,31.332271,3.5732946
6947,-94.88773706,29.24054072,2,121.0211748,2.8066919,54.199637,12.374278,1.0030856,0.40879072,78.113415,31.330207,3.5629283
6948,-94.88843971,29.24025538,2,158.7665022,2.8066919,54.199637,12.374278,1.0030856,0.40879072,78.113415,31.330207,3.5629283
6949,-94.88915777,29.23996735,2,160.3565506,2.8066919,54.199637,12.374278,1.0030856,0.40879072,78.113415,31.330207,3.5629283
6950,-94.88987463,29.23967266,2,159.6770811,2.6803198,39.779665,12.461131,0.97742222,0.44744317,81.105076,31.32582,3.558115
6951,-94.89006985,29.23928489,2,89.91213736,2.6803198,39.779665,12.461131,0.97742222,0.44744317,81.105076,31.32582,3.558115
6952,-94.8905866,29.23938251,2,158.6661996,2.6803198,39.779665,12.461131,0.97742222,0.44744317,81.105076,31.32582,3.558115
6955,-94.8912944,29.23908591,2,158.0817819,3.0982422,88.158362,12.388304,1.040988,0.46623172,41.214023,31.323343,3.5501863
6957,-94.89200113,29.23879836,2,148.4988737,2.9083068,47.739664,12.374846,1.0115395,0.50025013,301.17765,31.318317,3.5482
6959,-94.89262321,29.23854462,2,140.8525989,2.9083068,47.739664,12.374846,1.0115395,0.50025013,301.17765,31.318317,3.5482
6960,-94.89261185,29.23825332,2,91.74831125,2.9083068,47.739664,12.374846,1.0115395,0.50025013,301.17765,31.318317,3.5482
6961,-94.8932615,29.2382774,2,139.3215136,2.5104867,42.895598,12.362203,0.91593456,0.48027117,100.58521,31.315711,3.5376894
6964,-94.89386988,29.2380316,2,133.1580966,2.8721409,62.091087,12.281336,0.94933112,0.47726443,36.396849,31.313166,3.5295861
6966,-94.89445302,29.23778769,2,118.0097967,2.8721409,62.091087,12.281336,0.94933112,0.47726443,36.396849,31.313166,3.5295861
6967,-94.89433209,29.23754617,2,134.2984941,2.8721409,62.091087,12.281336,0.94933112,0.47726443,36.396849,31.313166,3.5295861
6968,-94.89492501,29.23740471,2,114.0439745,3.0337477,80.220323,12.231074,0.95141221,0.46653421,32.134324,31.310702,3.523869
6970,-94.89547172,29.23696427,2,119.0674813,2.2478209,28.521969,12.439498,0.85020359,0.50667017,56.820058,31.308362,3.5345955
6972,-94.89564077,29.23647074,2,76.55219124,2.2478209,28.521969,12.439498,0.85020359,0.50667017,56.820058,31.308362,3.5345955
6973,-94.89598862,29.23655292,2,109.4986346,2.4967678,31.086256,12.382811,0.86583443,0.47063387,40.753054,31.305968,3.5289904
6975,-94.89644988,29.23618584,2,108.4906444,2.321584,25.834148,12.403754,0.84671453,0.48167278,78.428937,31.303639,3.5537042
6976,-94.89624797,29.23600237,2,77.91859311,2.321584,25.834148,12.403754,0.84671453,0.48167278,78.428937,31.303639,3.5537042
6978,-94.89695777,29.23578037,2,122.8951481,2.4597791,30.731328,12.172107,0.86245032,0.39054279,71.294657,31.299056,3.5374646
6980,-94.89754772,29.23531328,2,124.3931305,2.1534698,24.022629,12.327678,0.81684325,0.44620264,98.802535,31.294237,3.5810799
6983,-94.89806891,29.23488439,2,119.7892969,2.3644735,26.898672,12.275078,0.84723702,0.43408746,98.299083,31.292053,3.5693808
6986,-94.89861774,29.23444982,2,122.1668152,2.3644735,26.898672,12.275078,0.84723702,0.43408746,98.299083,31.292053,3.5693808
6989,-94.89916022,29.23401264,2,118.2954843,2.1393671,57.429907,12.360926,0.82738,0.46740399,110.12608,31.289062,3.603098
6991,-94.89967444,29.23360193,2,128.3038541,2.1393671,57.429907,12.360926,0.82738,0.46740399,110.12608,31.289062,3.603098
6992,-94.89972791,29.23316355,2,79.06517063,2.2697578,89,12.302737,0.84340629,0.46136002,109.32868,31.285945,3.6342756
6993,-94.9003065,29.23312343,2,144.1478324,2.1094986,63.595437,12.337456,0.79237843,0.45397966,113.2526,30.985293,3.6264429
6995,-94.90048569,29.23266989,2,88.00245707,2.1094986,63.595437,12.337456,0.79237843,0.45397966,113.2526,30.985293,3.6264429
6996,-94.90092211,29.23273219,2,140.1859621,1.6484454,13.186528,12.436688,0.68760268,0.42307427,115.51785,30.28682,3.6170288
6998,-94.90124625,29.23215337,2,84.54841105,2.0903645,36.126378,12.227219,0.78099927,0.38512408,109.38037,31.278603,3.6378777
6999,-94.90155984,29.23232867,2,143.9384491,2.0903645,36.126378,12.227219,0.78099927,0.38512408,109.38037,31.278603,3.6378777
7001,-94.90196674,29.23167653,2,84.25501714,2.0813784,28.093503,12.242992,0.76434092,0.38935973,106.93481,31.276608,3.6274268
7002,-94.90220901,29.23191831,2,143.6503311,2.0813784,28.093503,12.242992,0.76434092,0.38935973,106.93481,31.276608,3.6274268
7004,-94.902785,29.23156741,2,126.8793002,2.1288999,32.327787,12.215529,0.78080514,0.38568186,108.22476,31.273484,3.6368683
7005,-94.90285908,29.23118133,2,90.3931337,2.0664984,21.495875,12.210892,0.75583885,0.40060503,103.64019,31.27155,3.6280712
7006,-94.90334348,29.23121973,2,131.4310494,2.0664984,21.495875,12.210892,0.75583885,0.40060503,103.64019,31.27155,3.6280712
7008,-94.90363183,29.23073191,2,90.66068214,1.9014355,18.847403,12.249483,0.74508295,0.4243091,112.44553,31.2684,3.6381777
7009,-94.9039391,29.23086634,2,145.7414572,1.5778847,12.77599,12.286325,0.67192995,0.37571768,97.592806,30.280965,3.6108387
7011,-94.90436766,29.23030559,2,86.38122323,1.8377069,17.267023,12.228748,0.72939091,0.42013663,88.750291,31.266532,3.6293569
7012,-94.90464675,29.23045068,2,155.5403822,1.8377069,17.267023,12.228748,0.72939091,0.42013663,88.750291,31.266532,3.6293569
7014,-94.90519276,29.22978493,2,130.3152831,2.1734768,23,12.16661,0.77429488,0.42071484,59.52131,31.261431,3.6225264
7015,-94.90533004,29.23005693,2,153.7359114,2.1785238,21.983991,12.152675,0.77985043,0.40521338,56.363585,31.198869,3.6134205
7016,-94.90593829,29.22933575,2,141.5026695,2.1021783,21.04052,12.145627,0.75498257,0.38510424,52.758772,31.258982,3.61284
7017,-94.90602159,29.22965935,2,144.6872002,2.1021783,21.04052,12.145627,0.75498257,0.38510424,52.758772,31.258982,3.61284
7018,-94.90672375,29.22885424,2,74.31877132,2.1021783,21.04052,12.145627,0.75498257,0.38510424,52.758772,31.258982,3.61284
7020,-94.90662388,29.22929563,2,132.4855751,2.1021783,21.04052,12.145627,0.75498257,0.38510424,52.758772,31.258982,3.61284
7021,-94.90720631,29.22896074,2,130.6759852,1.6142171,12.892964,12.232514,0.66066214,0.35189415,48.300442,28.708938,3.6003067
7023,-94.90779248,29.22861727,2,134.4480143,1.6142171,12.892964,12.232514,0.66066214,0.35189415,48.300442,28.708938,3.6003067
