OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SOIL,AGE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
3330,-94.81776263,29.28433798,three,45,1,Very Stiff,0,4.029403283,2.2828239,11.195217,2.810151,0.98145939,0.42862559,172.47103,48.681929,5.1415396
3331,-94.81794259,29.28437612,three,45,1,Very Stiff,0,10.05115271,2.2828239,11.195217,2.810151,0.98145939,0.42862559,172.47103,48.681929,5.1415396
3332,-94.81805434,29.28469118,three,45,1,Very Stiff,0,10.70817268,2.2828239,11.195217,2.810151,0.98145939,0.42862559,172.47103,48.681929,5.1415396
3333,-94.81812824,29.28494506,three,45,1,Very Stiff,0,5.915631952,2.3970715,12.397195,2.8630617,1.0184158,0.4263764,173.48245,48.679003,5.1468689
3334,-94.81815599,29.28504595,three,45,1,Very Stiff,0,3.89078727,2.3970715,12.397195,2.8630617,1.0184158,0.4263764,173.48245,48.679003,5.1468689
3335,-94.81849061,29.28595837,three,45,1,Very Stiff,0,54.41361644,2.6053071,14,2.9492285,1.0418577,0.42513147,168.78499,48.674094,5.1624098
3336,-94.81877662,29.28681745,three,45,1,Very Stiff,0,27.23509574,2.6079354,15.45879,3.0044123,1.0559155,0.42743966,142.27486,48.669514,5.1720183
3337,-94.81863734,29.28685823,three,45,1,Very Stiff,0,19.15580182,2.6235434,62.276777,2.9853301,1.0558898,0.42562994,149.51798,48.672094,5.1706336
3338,-94.81868998,29.28703621,three,45,1,Very Stiff,0,3.055573218,2.6079354,15.45879,3.0044123,1.0559155,0.42743966,142.27486,48.669514,5.1720183
3339,-94.81914207,29.28790393,four,40,1,Very Stiff,0,5.239447729,2.6493695,43.520767,3.0407454,1.0701905,0.44265793,141.99428,48.432196,5.1810475
3340,-94.81923286,29.28818583,four,40,1,Very Stiff,0,10.47192137,2.6493695,43.520767,3.0407454,1.0701905,0.44265793,141.99428,48.432196,5.1810475
3341,-94.81932397,29.28844631,four,40,1,Very Stiff,0,13.68124446,2.6493695,43.520767,3.0407454,1.0701905,0.44265793,141.99428,48.432196,5.1810475
3342,-94.8194715,29.28884521,four,40,1,Very Stiff,0,10.15566873,2.6126892,14.100854,3.0656892,1.0701905,0.45916066,141.48417,48.666586,5.1905637
3343,-94.81949975,29.28898435,four,40,1,Very Stiff,0,7.250944746,2.6126892,14.100854,3.0656892,1.0701905,0.45916066,141.48417,48.666586,5.1905637
3344,-94.81959666,29.2892405,four,40,1,Very Stiff,0,10.35349112,2.6126892,14.100854,3.0656892,1.0701905,0.45916066,141.48417,48.666586,5.1905637
3345,-94.81968049,29.28947585,four,40,1,Very Stiff,0,31.26579609,2.6241669,13.904749,3.0918333,1.1043674,0.45084858,143.18442,48.528963,5.1998459
3346,-94.81976086,29.28972337,four,40,1,Very Stiff,0,6.539136652,2.9293406,17.594457,3.1046072,1.1043674,0.4179734,141.79611,48.073359,5.1998372
3347,-94.81979347,29.28984133,four,40,1,Very Stiff,0,1.902875519,2.9293406,17.594457,3.1046072,1.1043674,0.4179734,141.79611,48.073359,5.1998372
3348,-94.81988866,29.29070871,four,40,1,Very Stiff,0,23.86597522,3.0048561,39.255529,3.1303965,1.1371498,0.40041394,141.93676,47.146147,5.2081111
3349,-94.81986485,29.29045089,four,40,1,Very Stiff,0,8.708433015,3.0048561,39.255529,3.1303965,1.1371498,0.40041394,141.93676,47.146147,5.2081111
3350,-94.81974412,29.29012731,four,40,1,Very Stiff,0,12.78870934,2.9293406,17.594457,3.1046072,1.1043674,0.4179734,141.79611,48.073359,5.1998372
3351,-94.81964198,29.28982464,four,40,1,Very Stiff,0,11.44140223,2.6241669,13.904749,3.0918333,1.0619935,0.45084858,143.18442,48.528963,5.1998459
3352,-94.81954519,29.28954373,four,40,1,Very Stiff,0,8.845011149,2.6241669,13.904749,3.0918333,1.0619935,0.45084858,143.18442,48.528963,5.1998459
3353,-94.81948848,29.28936027,four,40,1,Very Stiff,0,26.09652761,2.6126892,14.100854,3.0656892,1.0701905,0.45916066,141.48417,48.666586,5.1905637
3354,-94.81942971,29.28922926,four,40,1,Very Stiff,0,8.398859237,2.6126892,14.100854,3.0656892,1.0701905,0.45916066,141.48417,48.666586,5.1905637
3355,-94.81934298,29.28891733,four,40,1,Very Stiff,0,11.97380749,2.6126892,14.100854,3.0656892,1.0701905,0.45916066,141.48417,48.666586,5.1905637
3356,-94.81922217,29.28859473,four,40,1,Very Stiff,0,15.04154054,2.6126892,14.100854,3.0656892,1.0701905,0.45916066,141.48417,48.666586,5.1905637
3357,-94.81908026,29.28821007,four,40,1,Very Stiff,0,28.73746392,2.6493695,43.520767,3.0407454,1.0701905,0.44265793,141.99428,48.432196,5.1810475
3358,-94.81901269,29.28795829,four,40,1,Very Stiff,0,3.95376712,2.6493695,43.520767,3.0407454,1.0701905,0.44265793,141.99428,48.432196,5.1810475
3359,-94.81998741,29.29084991,four,40,1,Very Stiff,0,11.02619714,3.0048561,39.255529,3.1303965,1.1371498,0.40041394,141.93676,47.146147,5.2081111
3360,-94.82008252,29.29113054,four,40,1,Very Stiff,0,14.14506654,3.0048561,39.255529,3.1303965,1.1371498,0.40041394,141.93676,47.146147,5.2081111
3361,-94.82023356,29.29156114,four,40,1,Very Stiff,0,27.47867302,3.06677,71.049706,3.1620967,1.1636737,0.38477864,142.65586,47.097637,5.216162
3362,-94.82036427,29.2915285,four,40,1,Very Stiff,0,7.300711185,3.06677,71.049706,3.1620967,1.1636737,0.38477864,142.65586,47.097637,5.216162
3363,-94.82046077,29.29182063,four,40,1,Very Stiff,0,14.04655745,3.06677,71.049706,3.1620967,1.1636737,0.38477864,142.65586,47.097637,5.216162
3364,-94.82053307,29.29205647,four,40,1,Very Stiff,0,28.6830169,3.06677,71.049706,3.1620967,1.1636737,0.38477864,142.65586,47.097637,5.216162
3365,-94.82065081,29.29236,four,40,1,Very Stiff,0,15.0594909,2.8799417,17.082612,3.202233,1.164429,0.3673356,142.52106,45.544927,5.2251019
3366,-94.82079601,29.2927683,four,40,1,Very Stiff,0,8.331942641,2.9142015,16.691422,3.2275051,1.1780725,0.34792739,140.72238,45.280711,5.2242783
3367,-94.81631471,29.27387217,three,40,1,Very Stiff,0,33.73817397,0.84437653,4.1167239,10.184649,0.64766434,0.64299782,146.7673,48.738378,5.6879498
3368,-94.8163274,29.27402196,three,40,1,Very Stiff,0,13.43076177,0.84437653,4.1167239,10.184649,0.64766434,0.64299782,146.7673,48.738378,5.6879498
3369,-94.81635444,29.27456995,three,40,1,Very Stiff,0,6.788557152,0.84437653,4.1167239,10.184649,0.64766434,0.64299782,146.7673,48.738378,5.6879498
3370,-94.81608693,29.27407254,three,40,1,Very Stiff,0,34.76168219,0.84437653,4.1167239,10.184649,0.64766434,0.64299782,146.7673,48.738378,5.6879498
3371,-94.81623301,29.27463722,three,40,1,Very Stiff,0,16.54360317,0.84437653,4.1167239,10.184649,0.64766434,0.64299782,146.7673,48.738378,5.6879498
3372,-94.81625302,29.27471707,three,40,1,Very Stiff,0,39.21055853,0.84437653,4.1167239,10.184649,0.64766434,0.64299782,146.7673,48.738378,5.6879498
3373,-94.81629161,29.27484503,three,40,1,Very Stiff,0,13.02709674,1.4910435,6,9.7350067,0.74497323,0.7152582,165.53332,48.73191,5.3556354
3374,-94.81648119,29.27529002,three,40,1,Very Stiff,0,12.37695712,1.4910435,6,9.7350067,0.74497323,0.7152582,165.53332,48.73191,5.3556354
3375,-94.81666508,29.27557742,three,40,1,Very Stiff,0,60.25231553,1.5117308,6,8.9255963,0.78438749,0.58497779,168.80413,48.728841,5.2615544
3376,-94.81694445,29.27640207,three,40,1,Very Stiff,0,18.17552239,1.8668124,7.2977672,5.1785822,0.86055323,0.52642378,173.0703,48.722712,5.2359881
3377,-94.81724566,29.2772247,three,40,1,Very Stiff,0,17.97084932,2.1853494,77,2.8200964,0.86055323,0.51053633,170.7121,48.711419,5.2289134
3378,-94.81748359,29.2780115,three,40,1,Very Stiff,0,41.97182682,2.2349847,75.342631,2.9061428,0.91158792,0.50583764,168.20737,48.706254,5.2261088
3379,-94.817404,29.27918297,three,40,1,Very Stiff,0,3.946547951,2.0907756,36.114533,2.9430232,0.9379815,0.49209135,165.51532,48.701404,5.2150276
3380,-94.81758772,29.27955246,four,40,1,Very Stiff,0,3.079006901,1.9403221,9.275516,2.916254,0.90270413,0.47051942,166.47111,48.696877,5.1935166
3381,-94.81753268,29.27951184,four,40,1,Very Stiff,0,36.01184295,1.9403221,9.275516,2.916254,0.90270413,0.47051942,166.47111,48.696877,5.1935166
3382,-94.8173823,29.27960618,four,40,1,Very Stiff,0,33.48518096,1.9403221,9.275516,2.916254,0.90270413,0.47051942,166.47111,48.696877,5.1935166
3383,-94.81753317,29.28009679,four,40,1,Very Stiff,0,4.075068685,1.9403221,9.275516,2.916254,0.90270413,0.47051942,166.47111,48.696877,5.1935166
3384,-94.8175692,29.279709,four,40,1,Very Stiff,0,10.15627492,1.9403221,9.275516,2.916254,0.90270413,0.47051942,166.47111,48.696877,5.1935166
3385,-94.81770664,29.28012332,four,40,1,Very Stiff,0,7.917152656,1.9403221,9.275516,2.916254,0.90270413,0.47051942,166.47111,48.696877,5.1935166
3386,-94.81782605,29.28044996,four,40,1,Very Stiff,0,28.83977103,2.0255399,9.2150169,2.8362775,0.8550836,0.46216573,169.16741,48.692664,5.1724098
3387,-94.81760367,29.28032099,three,45,1,Very Stiff,0,8.364058091,2.0255399,9.2150169,2.8362775,0.8550836,0.46216573,169.16741,48.692664,5.1724098
3388,-94.81767811,29.280546,three,45,1,Very Stiff,0,11.41255314,2.0255399,9.2150169,2.8362775,0.8550836,0.46216573,169.16741,48.692664,5.1724098
3389,-94.8178035,29.28082546,three,45,1,Very Stiff,0,32.67401164,2.0255399,9.2150169,2.8362775,0.8550836,0.46216573,169.16741,48.692664,5.1724098
3390,-94.81800763,29.2809561,three,45,1,Very Stiff,0,17.07270725,2.0255399,9.2150169,2.8362775,0.8550836,0.46216573,169.16741,48.692664,5.1724098
3391,-94.81755046,29.28090268,three,45,1,Very Stiff,0,24.67818199,2.0255399,9.2150169,2.8362775,0.8550836,0.46216573,169.16741,48.692664,5.1724098
3392,-94.81736171,29.28095226,three,45,1,Very Stiff,0,33.74433515,2.0255399,9.2150169,2.8362775,0.8550836,0.46216573,169.16741,48.692664,5.1724098
3393,-94.81810523,29.28127925,three,45,1,Very Stiff,0,12.25254018,2.1441949,10,2.8041357,0.87161888,0.45571879,169.90372,48.68876,5.1561288
3394,-94.81821698,29.28158097,three,45,1,Very Stiff,0,11.9635711,2.1441949,10,2.8041357,0.87161888,0.45571879,169.90372,48.68876,5.1561288
3395,-94.81832034,29.28186511,three,45,1,Very Stiff,0,11.60071794,2.1441949,10,2.8041357,0.87161888,0.45571879,169.90372,48.68876,5.1561288
3396,-94.81798724,29.28134272,three,45,1,Very Stiff,0,37.97848605,2.1441949,10,2.8041357,0.87161888,0.45571879,169.90372,48.68876,5.1561288
3397,-94.81810923,29.28169189,three,45,1,Very Stiff,0,6.039741959,2.1441949,10,2.8041357,0.87161888,0.45571879,169.90372,48.68876,5.1561288
3398,-94.8184185,29.28217988,three,45,1,Very Stiff,0,33.64739222,2.209802,10,2.7994085,0.90735146,0.44054436,170.87654,48.685193,5.146014
3399,-94.81853954,29.28251843,three,45,1,Very Stiff,0,1.934822452,2.209802,10,2.7994085,0.90735146,0.44054436,170.87654,48.685193,5.146014
3400,-94.81857237,29.28265038,three,45,1,Very Stiff,0,9.595147135,2.209802,10,2.7994085,0.90735146,0.44054436,170.87654,48.685193,5.146014
3401,-94.81870627,29.28300469,three,45,1,Very Stiff,0,50.57197702,2.2550316,11.929418,2.8224517,0.89752349,0.43801296,158.30102,48.679212,5.1394683
3402,-94.81887939,29.2835198,three,45,1,Very Stiff,0,7.098180239,2.2550316,11.929418,2.8224517,0.9360788,0.43801296,158.30102,48.679212,5.1394683
3403,-94.81902299,29.28391907,three,45,1,Very Stiff,0,4.054566768,2.2550316,11.929418,2.8224517,0.9360788,0.43801296,158.30102,48.679212,5.1394683
3404,-94.81913302,29.28426733,three,45,1,Very Stiff,0,3.443727976,2.2550316,11.929418,2.8224517,0.9752906,0.43801296,158.30102,48.679212,5.1394683
3405,-94.81930547,29.28474038,three,45,1,Very Stiff,0,10.21460565,2.2550316,11.929418,2.8224517,0.9752906,0.43801296,158.30102,48.679212,5.1394683
3406,-94.8194367,29.28514311,three,45,1,Very Stiff,0,4.094130657,2.3894781,12.067549,2.8739464,1.0216344,0.43591174,169.23816,48.676305,5.1465717
3407,-94.81916946,29.28482463,three,45,1,Very Stiff,0,19.30869857,2.3894781,12.067549,2.8739464,0.9752906,0.43591174,169.23816,48.676305,5.1465717
3408,-94.81910653,29.28458434,three,45,1,Very Stiff,0,0,2.2550316,11.929418,2.8224517,0.9752906,0.43801296,158.30102,48.679212,5.1394683
3409,-94.81897411,29.28487727,three,45,1,Very Stiff,0,27.91741392,2.3894781,12.067549,2.8739464,1.0216344,0.43591174,169.23816,48.676305,5.1465717
3410,-94.81959199,29.28560495,three,45,1,Very Stiff,0,1.194553113,2.3894781,12.067549,2.8739464,1.0216344,0.43591174,169.23816,48.676305,5.1465717
3411,-94.81961259,29.28567363,three,45,1,Very Stiff,0,47.20661159,2.3894781,12.067549,2.8739464,1.0216344,0.43591174,169.23816,48.676305,5.1465717
3412,-94.81978822,29.28616287,four,40,1,Very Stiff,0,5.32121897,2.6006859,14,2.9846486,1.0448699,0.44527264,142.89944,48.668974,5.1641264
3413,-94.81988008,29.28646434,four,40,1,Very Stiff,0,17.97608794,2.6006859,14,2.9846486,1.0448699,0.44527264,142.89944,48.668974,5.1641264
3414,-94.8197429,29.28651864,four,40,1,Very Stiff,0,17.9552104,2.6006859,14,2.9846486,1.0448699,0.44527264,142.89944,48.668974,5.1641264
3415,-94.81955869,29.28657606,four,40,1,Very Stiff,0,24.65430933,2.5837089,14,2.9721408,1.0415336,0.43438395,142.40857,48.671448,5.1635733
3416,-94.81964898,29.28786103,four,40,1,Very Stiff,0,4.469757243,2.6493695,43.520767,3.0407454,1.0701905,0.44265793,141.99428,48.432196,5.1810475
3417,-94.81972585,29.28812656,four,40,1,Very Stiff,0,11.71406434,2.7004806,14.502994,3.0501132,1.0830693,0.42819921,142.14718,48.665463,5.1822049
3418,-94.81985117,29.28852558,four,40,1,Very Stiff,0,15.13816947,2.7944182,15.938902,3.0763515,1.0830693,0.4203676,141.84566,48.66417,5.191099
3419,-94.81998864,29.28891746,four,40,1,Very Stiff,0,12.61810736,2.7944182,15.938902,3.0763515,1.0830693,0.4203676,141.84566,48.66417,5.191099
3420,-94.82007041,29.28917539,four,40,1,Very Stiff,0,35.09123931,2.7944182,15.938902,3.0763515,1.0830693,0.4203676,141.84566,48.66417,5.191099
3421,-94.82021975,29.28957394,four,40,1,Very Stiff,0,13.56951723,2.9293406,17.594457,3.1046072,1.1043674,0.4179734,141.79611,48.073359,5.1998372
3422,-94.82030687,29.28984031,four,40,1,Very Stiff,0,27.35682092,2.9293406,17.594457,3.1046072,1.1043674,0.4179734,141.79611,48.073359,5.1998372
3423,-94.82018432,29.29063505,four,40,1,Very Stiff,0,37.73146124,3.0048561,39.255529,3.1303965,1.1371498,0.40041394,141.93676,47.146147,5.2081111
3424,-94.82056418,29.29053709,four,40,1,Very Stiff,0,30.67273299,3.0048561,39.255529,3.1303965,1.1371498,0.40041394,141.93676,47.146147,5.2081111
3425,-94.82073345,29.2904862,four,40,1,Very Stiff,0,21.55996625,3.1156199,78,3.1671512,1.1603003,0.39374794,142.41313,48.532351,5.2093335
3426,-94.82095015,29.29042707,four,40,1,Very Stiff,0,17.543685,3.1156199,78,3.1671512,1.1603003,0.39374794,142.41313,48.532351,5.2093335
3427,-94.82104753,29.29040202,four,40,1,Very Stiff,0,22.73174229,3.1156199,78,3.1671512,1.1603003,0.39374794,142.41313,48.532351,5.2093335
3428,-94.8213571,29.29031366,four,40,1,Very Stiff,0,35.28792954,2.9806499,55.474438,3.1384874,1.1214768,0.41088601,142.8297,48.660951,5.2007653
3429,-94.82155981,29.2902646,four,40,1,Very Stiff,0,11.32237782,2.9806499,55.474438,3.1384874,1.1214768,0.41088601,142.8297,48.660951,5.2007653
3430,-94.82219409,29.29010143,four,40,1,Very Stiff,0,3.06418227,3.0365307,73.924799,3.1581883,1.1492667,0.41422268,143.2829,48.658779,5.2023258
3431,-94.82214197,29.28989756,four,40,1,Very Stiff,0,9.049654009,3.0365307,73.924799,3.1581883,1.1492667,0.41422268,143.2829,48.658779,5.2023258
3432,-94.82094776,29.28748902,four,40,1,Very Stiff,0,5.689615781,2.6972124,14.078391,3.0311282,1.07875,0.43441375,142.82329,48.664689,5.1738939
3433,-94.82097005,29.28797691,four,40,1,Very Stiff,0,21.16609442,2.7395014,14.6579,3.0674444,1.095463,0.4247665,142.59557,48.663131,5.1828787
3434,-94.82121408,29.28861249,four,40,1,Very Stiff,0,13.9504244,2.8242555,15.682025,3.1041446,1.095463,0.41805847,142.77644,48.661873,5.1919262
3435,-94.82201417,29.28908772,four,40,1,Very Stiff,0,12.48447828,2.9286509,16.957047,3.1258278,1.1282832,0.42444797,142.63503,48.65968,5.1931338
3436,-94.82195758,29.28891994,four,40,1,Very Stiff,0,4.234886247,2.9286509,16.957047,3.1258278,1.1282832,0.42444797,142.63503,48.65968,5.1931338
3437,-94.82194197,29.28882529,four,40,1,Very Stiff,0,8.230651932,2.9286509,16.957047,3.1258278,1.1282832,0.42444797,142.63503,48.65968,5.1931338
3438,-94.82181568,29.28846503,four,40,1,Very Stiff,0,7.252545934,2.8711022,16.412437,3.0891835,1.1092539,0.42872032,142.18504,48.660908,5.1840202
3439,-94.82134639,29.28710381,four,40,1,Very Stiff,0,3.801846573,2.6972124,14.078391,3.0311282,1.07875,0.43441375,142.82329,48.664689,5.1738939
3440,-94.8213258,29.28704018,four,40,1,Very Stiff,0,29.87827963,2.6972124,14.078391,3.0311282,1.07875,0.43441375,142.82329,48.664689,5.1738939
3441,-94.82121638,29.28668653,four,40,1,Very Stiff,0,8.003979352,2.6972124,14.078391,3.0311282,1.0597477,0.43441375,142.82329,48.664689,5.1738939
3442,-94.8207678,29.28535998,four,40,1,Very Stiff,0,20.74273354,2.4219781,12.727969,2.89501,1.0219307,0.4495547,142.52478,48.671314,5.1466844
3443,-94.82071824,29.28574503,four,40,1,Very Stiff,0,7.274103578,2.6722773,14,2.9894844,1.0219307,0.44690041,142.99557,48.666583,5.1647622
3444,-94.82090596,29.28626006,four,40,1,Very Stiff,0,46.16274509,2.6722773,14,2.9894844,1.0597477,0.44690041,142.99557,48.666583,5.1647622
3445,-94.82059134,29.28539535,four,40,1,Very Stiff,0,27.50994472,2.3988393,12.186215,2.8710466,1.0130504,0.44545433,142.9485,48.673753,5.1464983
3446,-94.82046261,29.28450999,three,45,1,Very Stiff,0,18.5685645,2.2717119,11.643219,2.8336493,0.97413063,0.44724711,141.8007,48.676631,5.1381902
3447,-94.82031895,29.28452702,three,45,1,Very Stiff,0,19.41003212,2.2717119,11.643219,2.8336493,0.97413063,0.44724711,141.8007,48.676631,5.1381902
3448,-94.81957325,29.28188548,four,40,1,Very Stiff,0,8.849307947,2.1308196,10.268739,2.7853322,0.88111233,0.4557976,170.84159,48.685989,5.129538
3449,-94.81941484,29.28193474,three,45,1,Very Stiff,0,21.44670407,2.1308196,10.268739,2.7853322,0.88111233,0.4557976,170.84159,48.685989,5.129538
3450,-94.81950391,29.28167389,four,40,1,Very Stiff,0,5.17466824,2.1308196,10.268739,2.7853322,0.88111233,0.4557976,170.84159,48.685989,5.129538
3451,-94.81910379,29.28049322,four,40,1,Very Stiff,0,4.218900368,2.0814616,10.337613,2.771223,0.8714279,0.46115915,170.23391,48.689862,5.134195
3452,-94.81903015,29.28029276,four,40,1,Very Stiff,0,6.544098251,2.0814616,10.337613,2.771223,0.8714279,0.46115915,170.23391,48.689862,5.134195
3453,-94.81880122,29.27962765,four,40,1,Very Stiff,0,2.79393142,2.046191,10.041434,2.8284182,0.84827713,0.46948531,167.62999,48.694037,5.1468871
3454,-94.81867247,29.27927177,four,40,1,Very Stiff,0,29.41856249,2.0907756,36.114533,2.9430232,0.86420965,0.49209135,165.51532,48.701404,5.2150276
3455,-94.81834465,29.27878907,four,40,1,Very Stiff,0,46.45783025,2.0907756,36.114533,2.9430232,0.86420965,0.49209135,165.51532,48.701404,5.2150276
3456,-94.81823519,29.27801275,three,40,1,Very Stiff,0,49.08661469,2.2349847,75.342631,2.9061428,0.90162241,0.50583764,168.20737,48.706254,5.2261088
3457,-94.81738219,29.2738722,three,40,1,Very Stiff,0,7.249563747,1.1722814,5.5893793,10.181874,0.66231043,0.68284677,159.28043,48.735294,5.3825994
3458,-94.81750876,29.27421599,three,40,1,Very Stiff,0,13.59189469,1.1722814,5.5893793,10.181874,0.66231043,0.68284677,159.28043,48.735294,5.3825994
3459,-94.81761894,29.27454391,three,40,1,Very Stiff,0,12.33342314,1.1722814,5.5893793,10.181874,0.66231043,0.68284677,159.28043,48.735294,5.3825994
3460,-94.81772425,29.27478771,three,40,1,Very Stiff,0,15.305576,1.5117308,6,8.9255963,0.77486302,0.58497779,168.80413,48.728841,5.2615544
3461,-94.81755991,29.27512712,three,40,1,Very Stiff,0,12.2453276,1.5117308,6,8.9255963,0.78438749,0.58497779,168.80413,48.728841,5.2615544
3462,-94.81738474,29.2753781,three,40,1,Very Stiff,0,52.76888062,1.5117308,6,8.9255963,0.78438749,0.58497779,168.80413,48.728841,5.2615544
3463,-94.81760979,29.27532163,three,40,1,Very Stiff,0,46.19780709,1.5117308,6,8.9255963,0.78438749,0.58497779,168.80413,48.728841,5.2615544
3464,-94.81812612,29.27503066,three,40,1,Very Stiff,0,4.970588414,1.5117308,6,8.9255963,0.77486302,0.58497779,168.80413,48.728841,5.2615544
3465,-94.81858895,29.2749157,three,40,1,Very Stiff,0,39.98520427,1.5117308,6,8.9255963,0.77486302,0.58497779,168.80413,48.728841,5.2615544
3466,-94.8184999,29.27508096,three,40,1,Very Stiff,0,24.0554842,1.5117308,6,8.9255963,0.77486302,0.58497779,168.80413,48.728841,5.2615544
3467,-94.81921471,29.27476046,three,40,1,Very Stiff,0,68.64228206,1.5478008,6.5492579,2.3329942,0.67134405,0.54233673,171.87516,48.725843,5.163995
3468,-94.81981787,29.27460407,three,40,1,Very Stiff,0,73.95578607,1.2083221,5.8989658,2.1657698,0.6656611,0.4841316,169.24484,48.729383,5.0491976
3469,-94.82017833,29.27451923,three,40,1,Very Stiff,0,60.51399136,1.2083221,5.8989658,2.1657698,0.6656611,0.4841316,169.24484,48.729383,5.0491976
3470,-94.82054085,29.27443449,three,40,1,Very Stiff,0,37.2686392,1.2083221,5.8989658,2.1657698,0.6656611,0.4841316,169.24484,48.729383,5.0491976
3471,-94.82047942,29.27408629,three,60,1,Very Stiff,0,3.799762411,1.2083221,5.8989658,2.1657698,0.6656611,0.4841316,169.24484,48.729383,5.0491976
3472,-94.82070134,29.27420659,three,60,1,Very Stiff,0,4.314240309,1.2083221,5.8989658,2.1657698,0.68870452,0.4841316,169.24484,48.729383,5.0491976
3473,-94.82055703,29.27378951,three,60,1,Very Stiff,0,8.075681355,0.84657327,5.0479816,1.8440888,0.53782279,0.40530438,150.55065,48.736092,4.5239439
3474,-94.82041619,29.27339871,three,60,1,Very Stiff,0,15.96338699,0.84657327,5.0479816,1.8440888,0.53782279,0.40530438,150.55065,48.736092,4.5239439
3475,-94.82027959,29.2729712,three,60,1,Very Stiff,0,10.64483034,0.84657327,5.0479816,1.8440888,0.53782279,0.40530438,150.55065,48.736092,4.5239439
3476,-94.82023206,29.2728123,three,60,1,Very Stiff,0,10.58708913,0.84657327,5.0479816,1.8440888,0.10076318,0.40530438,150.55065,48.736092,4.5239439
3477,-94.82009563,29.27242687,three,60,1,Very Stiff,0,13.25311632,0.84657327,5.0479816,1.8440888,0.10076318,0.40530438,150.55065,48.736092,4.5239439
3478,-94.82000226,29.27210938,three,60,1,Very Stiff,0,11.3876213,0.84657327,5.0479816,1.8440888,0.10076318,0.40530438,150.55065,48.736092,4.5239439
3479,-94.81989848,29.27180873,three,60,1,Very Stiff,0,28.31550032,0.14377201,1.2407492,4.3083999,0.5763546,0.16491156,59.688433,48.74312,2.3354921
3480,-94.81955301,29.27136687,three,60,1,Very Stiff,0,2.16150515,0,0,0,0.5763546,0,0,48.746074,0
3481,-94.81966151,29.27166913,three,60,1,Very Stiff,0,6.78721975,0,0,0,0.5763546,0,0,48.746074,0
3482,-94.81970851,29.27182495,three,60,1,Very Stiff,0,7.324105846,0.14377201,1.2407492,4.3083999,0.5763546,0.16491156,59.688433,48.74312,2.3354921
3483,-94.81959092,29.27145938,three,60,1,Very Stiff,0,6.224261608,0,0,0,0.5763546,0,0,48.746074,0
3484,-94.81978936,29.27201231,three,60,1,Very Stiff,0,10.22570041,0.84657327,5.0479816,1.8440888,0.5763546,0.40530438,150.55065,48.736092,4.5239439
3485,-94.81988579,29.27235959,three,60,1,Very Stiff,0,9.642680261,0.84657327,5.0479816,1.8440888,0.10076318,0.40530438,150.55065,48.736092,4.5239439
3486,-94.81995624,29.27253193,three,60,1,Very Stiff,0,6.087042512,0.84657327,5.0479816,1.8440888,0.10076318,0.40530438,150.55065,48.736092,4.5239439
3487,-94.81999168,29.27266166,three,60,1,Very Stiff,0,11.79383741,0.84657327,5.0479816,1.8440888,0.10076318,0.40530438,150.55065,48.736092,4.5239439
3488,-94.81981776,29.27276276,three,60,1,Very Stiff,0,15.64920248,0.84657327,5.0479816,1.8440888,0.10076318,0.40530438,150.55065,48.736092,4.5239439
3489,-94.81971179,29.272827,three,60,1,Very Stiff,0,21.01463892,0.84657327,5.0479816,1.8440888,0.10076318,0.40530438,150.55065,48.736092,4.5239439
3490,-94.81944188,29.2726779,three,40,1,Very Stiff,0,22.65074653,0.26439121,1.4906754,1.3083335,0.10076318,0.14721234,49.334307,48.739004,1.5047309
3491,-94.81930666,29.27259082,three,40,1,Very Stiff,0,20.08694083,0.26439121,1.4906754,1.3083335,0.10076318,0.14721234,49.334307,48.739004,1.5047309
3492,-94.81908312,29.27280927,three,40,1,Very Stiff,0,34.36484706,0.26439121,1.4906754,1.3083335,0.10076318,0.14721234,49.334307,48.739004,1.5047309
3493,-94.81903634,29.27264382,three,40,1,Very Stiff,0,7.363959357,0.26439121,1.4906754,1.3083335,0.10076318,0.14721234,49.334307,48.739004,1.5047309
3494,-94.81895551,29.27241623,three,40,1,Very Stiff,0,4.63833868,0.26439121,1.4906754,1.3083335,0.10076318,0.14721234,49.334307,48.739004,1.5047309
3495,-94.81874109,29.2729666,three,40,1,Very Stiff,0,22.94417922,0.26439121,1.4906754,1.3083335,0.54325329,0.14721234,49.334307,48.739004,1.5047309
3496,-94.81867256,29.27299722,three,40,1,Very Stiff,0,15.99735522,0.26439121,1.4906754,1.3083335,0.54325329,0.14721234,49.334307,48.739004,1.5047309
3497,-94.81845472,29.27305401,three,40,1,Very Stiff,0,22.44262395,0.26439121,1.4906754,1.3083335,0.54325329,0.14721234,49.334307,48.739004,1.5047309
3498,-94.81827077,29.27310186,three,40,1,Very Stiff,0,25.327058,0.26439121,1.4906754,1.3083335,0.54325329,0.14721234,49.334307,48.739004,1.5047309
3499,-94.81800132,29.27318645,three,40,1,Very Stiff,0,32.95511303,0.26439121,1.4906754,1.3083335,0.54325329,0.14721234,49.334307,48.739004,1.5047309
3500,-94.81768081,29.27327636,three,40,1,Very Stiff,0,23.32748095,0.26439121,1.4906754,1.3083335,0.54325329,0.14721234,49.334307,48.739004,1.5047309
