,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_PR_VS,Pf_PR_SM,Pf_FF_VS,Pf_FF_S,Pf_FF_M,Pf_WoodPole_VS,Pf_WoodPole_S,Pf_WoodPole_M
77,87,-94.92191328,29.22777762,5,20,1,9.600069703,POINT (-10566659.051452871 3404669.088458641),0.008768294969115633,0.008475266587274653,0.007764523692373637,0.009543576167461407,0.019827321982208407,0.016464737027459986,0.01793795840252077,0.028134546729972065
78,88,-94.92191634,29.22802516,5,20,1,15.88692284,POINT (-10566659.392090514 3404700.664623798),0.005567617242267188,0.005447604485148861,0.005314444066297582,0.006087286896875382,0.018048562956176288,0.010852472518148137,0.01150173025062251,0.02339784600881467
79,89,-94.92208441,29.22796865,5,20,1,18.98939911,POINT (-10566678.101557331 3404693.456209976),0.00940755579702286,0.009099843887125862,0.008572544967852444,0.010652544115527199,0.022104596952063904,0.017899454069767784,0.019655451514201006,0.03100329245773814
80,90,-94.92202825,29.22839616,5,20,1,81.64476734,POINT (-10566671.849854728 3404747.989470909),0.009322103853655632,0.00916956230119766,0.010962546594762784,0.013606001402868979,0.03975038377542979,0.020182456450561492,0.02265080262653285,0.048555452456102155
81,91,-94.921685,29.22844337,5,20,1,60.53585331,POINT (-10566633.639439514 3404754.0116018928),0.007902277234139282,0.007759777144543767,0.008693012468949435,0.01051716831458768,0.03091225975177294,0.01652659510855925,0.018195334576818656,0.03843216464960875
82,92,-94.92150234,29.22834645,5,20,1,10.2105191,POINT (-10566613.305821326 3404741.6484416896),0.005324890180706282,0.00520772967337362,0.004991611313958518,0.00567760168291421,0.016847508193604224,0.010289921712593242,0.010855763941530094,0.021967500598635614
83,93,-94.92112712,29.22852154,5,20,1,31.15573467,POINT (-10566571.536521988 3404763.983011912),0.006276496487331696,0.006148755792632905,0.006289577613823895,0.00734090451631172,0.021711679093120665,0.012526597589355704,0.013444522879776821,0.02772693507316193
84,94,-94.92303018,29.22803088,5,20,1,76.32322097,POINT (-10566783.384192139 3404701.39426704),0.009888340428021523,0.009713124732163467,0.011249965928922889,0.014063471208135937,0.039813750445446,0.02102706286403566,0.02363999569028752,0.04914015925347759
85,95,-94.92031543,29.22801911,5,20,1,15.51007941,POINT (-10566481.179604508 3404699.892885798),0.0043911967113783885,0.00430941028874604,0.004380271654003434,0.004768548183432299,0.01424243864116146,0.008752233730899839,0.009057408841574244,0.018490472418290382
86,96,-94.92027776,29.22775685,5,20,1,25.27308495,POINT (-10566476.98619929 3404666.4390440364),0.018834858934499404,0.018262436405094545,0.017139182120528108,0.02338184375276182,0.053173440621395604,0.035651226977534756,0.041217270723287736,0.07046480044870185
87,97,-94.91990471,29.22729396,5,20,1,27.47069899,POINT (-10566435.458463248 3404607.3930820758),0.03165080262935859,0.030718904922007167,0.02811764817853354,0.041205665924838555,0.10694471657491418,0.05887850467499167,0.07065877791305253,0.13437839691654552
88,98,-94.91978808,29.22736057,5,20,1,26.98700833,POINT (-10566422.475271039 3404615.8897960163),0.031530141702152514,0.030600499220708375,0.027966554737764347,0.040962685328358665,0.10635708854959647,0.05861490700611416,0.07030970592859853,0.13370300776502608
89,99,-94.91966721,29.22727966,5,20,1,6.760891302,POINT (-10566409.020084186 3404605.568987174),0.026864900202378472,0.0260267240327895,0.022309259919122363,0.0319480345333123,0.08421483278671522,0.04857482408018465,0.05714325588791325,0.10804972060709739
90,100,-94.91954299,29.22751056,5,20,1,13.70504019,POINT (-10566395.19197704 3404635.022410816),0.028385575004256876,0.027516639126287674,0.024112781573187317,0.034802984986001824,0.09129995911984376,0.051813901407537166,0.06136196293391216,0.11630433021878583
91,101,-94.92016315,29.22829675,5,20,1,10.11715853,POINT (-10566464.22787245 3404735.308691151),0.0042116961176969555,0.004131491747119263,0.004130699607657379,0.0044673598776557,0.013350893144189064,0.008324998473853373,0.00858039476430894,0.017427225786466383
92,102,-94.92025872,29.22843536,5,20,1,11.12481696,POINT (-10566474.866676187 3404752.9898421285),0.004244671287501222,0.004164170554647986,0.0041762309915295975,0.004522160567346737,0.013513188126156771,0.00840317555125114,0.008667500074116874,0.01762108746071045
93,103,-94.92036035,29.22862354,5,20,1,5.746697871,POINT (-10566486.180076035 3404776.994201844),0.004071602269601242,0.003992686467342155,0.003938872819832325,0.004237227209126816,0.012668955663646437,0.007994437565920665,0.008212995756732067,0.016611058963155068
94,104,-94.920079,29.22816866,5,20,1,26.28262694,POINT (-10566454.8603373 3404718.969497158),0.0047728722292602575,0.0046879661675611976,0.004924623390121815,0.005431999053385162,0.01620253835466359,0.00967399102116373,0.010094500193161937,0.020814547570589426
95,105,-94.91993016,29.22825093,5,20,1,24.93255705,POINT (-10566438.29154429 3404729.463877586),0.007872456069096936,0.0077575913387522445,0.00807594068019381,0.009445269833299323,0.032301928079619464,0.015884819261069216,0.01712958862860048,0.03980893426087628
96,106,-94.91963312,29.22843852,5,20,1,34.14087804,POINT (-10566405.225202745 3404753.392933361),0.00846571624090529,0.008348408718733782,0.008943901920851493,0.010579485966091302,0.036080864525958545,0.01733390162600834,0.018839572811946037,0.044128055440704306
97,107,-94.91932017,29.22872346,5,20,1,26.28007838,POINT (-10566370.387768101 3404789.740078117),0.007956624536053116,0.00784138614013085,0.008197533913000297,0.009603399376993301,0.03283003365802035,0.016088933749586087,0.01736948155435125,0.040413986827245174
98,108,-94.91947479,29.22902028,5,20,1,8.750766017,POINT (-10566387.599987768 3404827.602751496),0.012372605612507763,0.012201542466233012,0.011413332921973041,0.014057310785811317,0.05992600825504839,0.023644725867512872,0.026087332377530248,0.07139636098672564
99,109,-94.91922611,29.23040084,5,20,1,51.62889048,POINT (-10566359.917056797 3405003.7098888378),0.03195993559211938,0.03138487836777334,0.0318620578871076,0.04617885450628263,0.151037557705847,0.06280368416132265,0.07611441514221329,0.1776821406960568
100,110,-94.91981946,29.23016455,5,20,1,73.35212331,POINT (-10566425.96847666 3404973.568071027),0.03807202646658423,0.037457408105561606,0.040734396016981485,0.06040372619057144,0.19109176376643064,0.07725558148030687,0.09559856727311622,0.2213913696909815
101,111,-94.9205389,29.22988127,5,20,1,43.60589755,POINT (-10566506.056171115 3404937.4321681713),0.017533219587463927,0.017231729498720812,0.017388494638442303,0.02324095045955559,0.08811333022830688,0.03461683793111492,0.040072198186664076,0.10382671465530202
102,112,-94.92059989,29.22985967,5,20,1,67.47919759,POINT (-10566512.84554686 3404934.676822438),0.021508848988308744,0.02118419897476085,0.0231697752349109,0.031909999185733784,0.1180555952213291,0.044180269026598884,0.05241821038845962,0.1367388809768375
103,113,-94.92174675,29.22946484,5,20,1,115.4330759,POINT (-10566640.513418071 3404884.31150095),0.018102424665689516,0.017851255258788556,0.023175914404410882,0.031865055104791006,0.0951962035013998,0.04085879882553611,0.04914747913106865,0.11134808703181731
104,114,-94.92266605,29.2291315,5,20,1,79.69881658,POINT (-10566742.849425957 3404841.790120689),0.01570441399442152,0.015437615685551954,0.017672819340691513,0.023688194024926914,0.07712124596810023,0.033099692063738306,0.038760120474837234,0.09136829349720565
105,115,-94.92317324,29.22893958,5,20,1,59.4239834,POINT (-10566799.309558492 3404817.3085632133),0.016442491198550808,0.016160415417258368,0.01721437036488488,0.023041615732619557,0.08064732659528981,0.03337381443022236,0.03882966906775387,0.09550444771247701
106,116,-94.92372962,29.22872982,5,20,1,82.07154294,POINT (-10566861.24549678 3404790.5513652987),0.012910229455118502,0.012703337664943632,0.01491989907952774,0.019198345969665003,0.05703974535946274,0.027637509214082367,0.03165780056314749,0.06901848787878273
107,117,-94.92427434,29.22853147,5,20,1,60.94666862,POINT (-10566921.883449804 3404765.249688951),0.01669955187344173,0.01643707880145423,0.017756016852417435,0.023552775048761396,0.08237012944495775,0.03415905120136653,0.039602715030746305,0.09745328393783925
108,118,-94.92482045,29.22832104,5,20,1,62.00162425,POINT (-10566982.676136922 3404738.407132228),0.016846499675440246,0.01658322777327348,0.01797576608060739,0.02387535911386703,0.08342945925397319,0.03451943701860494,0.04006265636878659,0.09862915730143695
109,119,-94.92538407,29.22812246,5,20,1,59.55317256,POINT (-10567045.418028323 3404713.0762180565),0.01755976857802084,0.017273937067061863,0.01848028122929604,0.024889398684116906,0.0877446113736076,0.0357155403456737,0.041733397844672226,0.10350285354582789
110,120,-94.92588637,29.22793311,5,20,1,59.44933552,POINT (-10567101.333808547 3404688.9227307322),0.017291020391002988,0.016995628541081352,0.018169960541628387,0.024372345780442353,0.08404648432842944,0.03514680377440227,0.04095375098596454,0.09961369004168097
111,121,-94.92644811,29.22772553,5,20,1,62.06497531,POINT (-10567163.866419306 3404662.443875799),0.017749155643274662,0.017440204805596833,0.018716643695944862,0.025311537891091643,0.0868821209812008,0.036133594717140394,0.04231030429192317,0.10280708380294079
112,122,-94.92699722,29.22751648,5,20,1,62.51452253,POINT (-10567224.993064895 3404635.7775622653),0.017815757835437165,0.017506332676127674,0.01881533281002862,0.025459064175686927,0.0873563437908307,0.03629588123252925,0.042519702004732096,0.1033333872511859
113,123,-94.927567,29.22730485,5,20,1,57.22468298,POINT (-10567288.42068436 3404608.782200671),0.017047359045622407,0.016743567705956947,0.017685710738653576,0.02377496462570038,0.08192197101431285,0.034431575123337055,0.040120454601740185,0.0972938726519863
114,124,-94.92802142,29.22712784,5,20,1,53.97359934,POINT (-10567339.006487366 3404586.2029827517),0.016591365093935814,0.016291087974426775,0.01702478180959726,0.022794383321792875,0.07873658556405073,0.03333368253288538,0.038714125992201476,0.09374496889624762
115,125,-94.92829409,29.22763431,5,20,1,15.41920408,POINT (-10567369.35997292 3404650.8078914885),0.012352081179879987,0.012081346411987678,0.011030168805490872,0.014183705361306824,0.05053038797764651,0.023246004444857693,0.026093693515419014,0.06200125926814415
116,126,-94.92778876,29.22668625,5,20,1,26.36382525,POINT (-10567313.106894638 3404529.8743757457),0.01337628995866462,0.01309001316735353,0.012425604167927538,0.01609466391707072,0.055147913331082474,0.02563568564233032,0.02897399772182563,0.06751603958677999
117,127,-94.92755572,29.22622583,5,20,1,27.49494156,POINT (-10567287.165000504 3404471.144098748),0.01350353472146965,0.013215838777475019,0.012592216092442458,0.01633404024855573,0.05593510879585661,0.025925711386687533,0.029334010983521064,0.06841171819348502
118,128,-94.92730282,29.22576422,5,20,1,28.04480513,POINT (-10567259.012301283 3404412.2622927413),0.02361389705556431,0.023040842751998546,0.021081744611516108,0.029433238982379772,0.09283735813788574,0.0441978195200724,0.05179591510330339,0.11373914991951828
119,129,-94.92705974,29.22530751,5,20,1,27.0723602,POINT (-10567231.95275946 3404354.0057795583),0.023423915438571828,0.022853492343639262,0.020843125051954077,0.02906593935696124,0.09175363303105623,0.043778812891833274,0.051255173478045535,0.11251023442471919
120,130,-94.92682441,29.22485163,5,20,1,23.50202633,POINT (-10567205.755943691 3404295.8553976906),0.026032982871860556,0.02535397291723489,0.02264897687116324,0.03212598752498879,0.09865076980956461,0.0480923393160716,0.05666543902457555,0.12150355378078348
121,131,-94.92664463,29.22450056,5,20,1,13.64979717,POINT (-10567185.742925636 3404251.074371686),0.023987660923416882,0.02334133239055595,0.020179821935748705,0.028286674068393837,0.08758060947917416,0.043683416133075914,0.05096775779729601,0.10887769375290912
122,132,-94.92339432,29.22789329,5,20,1,22.50018245,POINT (-10566823.920071518 3404683.8432969376),0.00432100354714203,0.004221769362857964,0.00363079348951217,0.004073327406699149,0.01170476519880312,0.007936108365107053,0.008277900120706727,0.015877119742545354
123,133,-94.92336463,29.22818033,5,20,1,22.7062281,POINT (-10566820.614995835 3404720.4581245724),0.008075020762870096,0.00790722749426591,0.007718190926501552,0.009239676039947303,0.028012406848411015,0.01573088713738835,0.017073843313792025,0.03569813386906451
124,134,-94.91623663,29.22527482,5,20,1,31.71764056,POINT (-10566027.12966546 3404349.8359543607),0.036927835741776785,0.035840629178755426,0.033074702772629826,0.04968497866426831,0.1368566082761273,0.06878116132321088,0.08374486694696337,0.1677922105069959
125,135,-94.9163098,29.22538216,5,20,1,35.93984654,POINT (-10566035.274912601 3404363.5278846077),0.038220378475790316,0.03710951936677194,0.03471972495913234,0.052391705956170515,0.14359468062486672,0.07161310240640928,0.08755699429610375,0.17537547041002477
126,136,-94.91642019,29.22519722,5,20,1,20.2573228,POINT (-10566047.56347119 3404339.9375676657),0.03285721701330706,0.03185811631989243,0.028599161179227534,0.04245358976636336,0.11741464148431224,0.06051668934727017,0.07295921468528199,0.145532148498139
127,137,-94.91646938,29.22528881,5,20,1,8.922394542,POINT (-10566053.039276943 3404351.6204710077),0.030645254279455143,0.029680953018023454,0.025416696165616703,0.037223605903277175,0.10494636009010253,0.05528304932813288,0.06579972682332402,0.13151240512487905
128,138,-94.91659916,29.22512575,5,20,1,9.999890748,POINT (-10566067.486320458 3404330.821109134),0.030232300060229998,0.029285831194779236,0.02542680799239413,0.037312542020410545,0.10418362663342787,0.05489039716382427,0.065505644408132,0.1304183537253606
129,139,-94.91671443,29.22615864,5,20,1,58.02426914,POINT (-10566080.31811816 3404462.573495503),0.0457189916815625,0.044480674610825735,0.04468864999075384,0.0689573831944572,0.18341605840390363,0.08836452165512876,0.11037078688139623,0.21973826300246513
130,140,-94.91688764,29.22610781,5,20,1,20.42152676,POINT (-10566099.599767162 3404456.0897403015),0.033673246795363605,0.03264800056958312,0.029035513504488655,0.04308083906489448,0.1201303029668567,0.06173104028778553,0.07432233637614882,0.14885628933675366
131,141,-94.91707992,29.22602018,5,20,1,29.0038217,POINT (-10566121.004278852 3404444.9118712447),0.03495279562999708,0.0339013175909679,0.030899735019476075,0.04617315131208206,0.12869793658041936,0.06477249852631639,0.07850913823624328,0.15823622455007225
132,142,-94.91735829,29.22611734,5,20,1,2.797552158,POINT (-10566151.992285503 3404457.3053644327),0.028147638070448715,0.02723502945453125,0.022757481716418608,0.03300043478356403,0.09430962216907053,0.050264550428118726,0.05933669642475259,0.11897612628598153
133,143,-94.91740685,29.22597364,5,20,1,21.05530758,POINT (-10566157.397959977 3404438.975346252),0.03273631322419287,0.0317282119856819,0.028169944061789288,0.041721676270911265,0.1172685493701112,0.059984077173667494,0.0721261340674717,0.1452760399621248
134,144,-94.91716452,29.22699304,5,20,1,61.04471396,POINT (-10566130.421907773 3404569.0080562397),0.03666458027217674,0.03568939361131666,0.03629310185007091,0.0546729922119073,0.1586557556061991,0.07162701077613953,0.08841113988426474,0.18868282150698523
135,145,-94.91734065,29.22691775,5,20,1,23.24234676,POINT (-10566150.028609686 3404559.4041638877),0.026584819952711815,0.025785946223030976,0.02307584054400099,0.03327408118513465,0.10090227002603709,0.04904719343059305,0.05820202374010497,0.12408635574039495
136,146,-94.91758009,29.22710273,5,20,1,13.40006484,POINT (-10566176.682948561 3404582.999979517),0.027299845714889144,0.026463450463638277,0.022762176187828595,0.03292509826437396,0.10231639625440377,0.049440618004654935,0.05851723702108258,0.1260722018341457
137,147,-94.91761919,29.22789285,5,20,1,43.0705142,POINT (-10566181.035540652 3404683.787170608),0.03518257146495951,0.034200626753954126,0.032557270092868316,0.048769936400049604,0.14649640034987207,0.0665943930760815,0.0813026007623715,0.1756867583946624
138,148,-94.91792566,29.22844573,5,20,1,26.76818977,POINT (-10566215.151624994 3404754.312644733),0.03369104574411939,0.032770657918486885,0.02982731130407735,0.04401747985138185,0.13201988256637964,0.062513443738627,0.07534565599522514,0.16046416207484493
139,149,-94.91809291,29.22874735,5,20,1,19.20030146,POINT (-10566233.769809831 3404792.787507742),0.031640479889074334,0.03075471992423467,0.027297363265356044,0.03993826740787773,0.12081593309990031,0.0580741414810082,0.06946469710372394,0.1478549928392625
140,150,-94.91826572,29.229037,5,20,1,29.40738295,POINT (-10566253.006931033 3404829.7355756606),0.03557428032455415,0.03480075873377017,0.03301459614768485,0.048211711745377764,0.14276553244385318,0.06741440597407933,0.08133466633055497,0.17259794232754655
141,151,-94.91861028,29.22987794,5,20,1,19.65757985,POINT (-10566291.363174783 3404937.0073856665),0.021915002526157416,0.021528931397484623,0.020613726568960468,0.027904247716241094,0.09108074845745844,0.04207697922528553,0.048832430478944366,0.11064880866977078
142,152,-94.90965769,29.22794666,5,25,1,18.1724919,POINT (-10565294.765414702 3404690.6511673434),0.015901411139296075,0.015465521270568805,0.009960519983487206,0.013996256462005698,0.04898492732741751,0.025703544799364764,0.029245318330552994,0.06369287116246691
143,153,-94.90978857,29.22820873,5,25,1,9.277097047,POINT (-10565309.334909657 3404724.080834669),0.014988415326126058,0.014573276074105492,0.009079820105378634,0.012609270234635843,0.044722024421139775,0.02393214331667881,0.026998787932519086,0.05864355408676314
144,154,-94.90982159,29.22826272,5,25,1,3.339026234,POINT (-10565313.010679243 3404730.9678134327),0.01422390176331711,0.013822302455404802,0.008431993266470202,0.011615690657039473,0.04130388886698595,0.022535959185896015,0.025277437522954305,0.05455527647788694
145,155,-94.90984763,29.22831706,5,25,1,6.517479134,POINT (-10565315.909438783 3404737.899441955),0.014628213488948707,0.014219400655002767,0.008772837566449998,0.01213749444408582,0.04310119742279725,0.02327272011457282,0.0261843072026402,0.05670772488293485
146,156,-94.90971328,29.22829732,5,25,1,3.968516354,POINT (-10565300.953665195 3404735.3814005465),0.01430309103634135,0.013900069371651174,0.008498438068832374,0.011717242198979275,0.04165405449941185,0.02267997517180842,0.025454441091220303,0.05497512962391071
147,157,-94.90978368,29.22841043,5,25,1,7.56666797,POINT (-10565308.790557345 3404749.809758885),0.01476414398557275,0.014352932777176771,0.00888831919399569,0.01231477055787837,0.04371070800201113,0.023521234755198628,0.02649095026107151,0.0574362639255922
148,158,-94.90981492,29.22850238,5,25,1,3.598151616,POINT (-10565312.26817824 3404761.538950622),0.014256447034367802,0.013854262600267668,0.008459282220189275,0.011657387911979546,0.041447689788408154,0.022595129945636172,0.025350145998881524,0.05472772521017277
149,159,-94.90993695,29.22846841,5,25,1,14.0036432,POINT (-10565325.8524957 3404757.205717821),0.019172895120361893,0.018611640816112225,0.011550047578096016,0.016682341947181854,0.056497860255693984,0.03050149484760789,0.03498349700700154,0.07405798318984835
150,160,-94.91001931,29.22889517,5,25,1,8.708753286,POINT (-10565335.020768961 3404811.6435740883),0.018302060978260672,0.017757465841651793,0.010814117766368932,0.015509704461714121,0.05267643247429027,0.028918258101843453,0.03299175725617287,0.06949849836561983
151,161,-94.91009512,29.2287874,5,25,1,23.91370313,POINT (-10565343.459899558 3404797.896322922),0.020913254269156585,0.02031997872165003,0.0130628629348286,0.019115832093014862,0.06435918984516953,0.03370293022994597,0.03904737751328813,0.08337139119862313
152,162,-94.91035945,29.22928382,5,25,1,29.42762252,POINT (-10565372.88498056 3404861.2202848354),0.021947584363739024,0.021336036958965028,0.013987603019285687,0.02061720767654243,0.06916346267811176,0.03562819328571243,0.041513355130530005,0.0890238254411666
153,163,-94.91017307,29.22919952,5,25,1,8.708753286,POINT (-10565352.137253866 3404850.466848769),0.018302060978260672,0.017757465841651793,0.010814117766368932,0.015509704461714121,0.05267643247429027,0.028918258101843453,0.03299175725617287,0.06949849836561983
154,164,-94.91061534,29.22976985,5,25,1,46.22675832,POINT (-10565401.37052506 3404923.219182659),0.025416522251339464,0.024747474553402052,0.017221004687824084,0.0259378236217851,0.08591325875936787,0.04219982889032503,0.050043402545136395,0.10853459712782265
155,165,-94.91050179,29.22979809,5,25,1,16.95365469,POINT (-10565388.730196878 3404926.8215390393),0.019675566098273867,0.01910489271671651,0.011981316536821728,0.017373037745556954,0.05873855856783465,0.031421143449631095,0.036146020439981164,0.07672125742477809
156,166,-94.91095666,29.23037793,5,25,1,32.99270376,POINT (-10565439.366093656 3405000.787421676),0.02815112311234367,0.027395016734959893,0.018009362821912726,0.027467385608436694,0.09316530348829805,0.04565350214428188,0.054109932854987886,0.1180080551750784
157,167,-94.91119913,29.23083064,4,30,1,19.83376891,POINT (-10565466.35773059 3405058.5365655203),0.022033711060526703,0.02398964526220452,0.012264370840870148,0.021023262873389775,0.08479814793831426,0.03402785229794991,0.04450856751700749,0.10675351571258673
158,168,-94.91130758,29.23101804,4,30,1,18.38816605,POINT (-10565478.430329366 3405082.44198706),0.02175891374939586,0.02373068283833732,0.012045270269607188,0.020626118889239545,0.08341337091776167,0.03354209202211855,0.04386732984203057,0.10516459750637308
159,169,-94.91152446,29.23142427,4,30,1,33.83172142,POINT (-10565502.573300527 3405134.2623047954),0.024876102119059957,0.026643977096981342,0.014600115970045142,0.025276464487695275,0.09932052637261957,0.03911302411328421,0.051246976043773707,0.12331820963966866
160,170,-94.91190593,29.23212682,4,30,1,36.33898319,POINT (-10565545.038346682 3405223.8828679114),0.0281471751290993,0.02993971192487666,0.016719968689759373,0.029273435613823368,0.11248539295777178,0.04439652393199489,0.05833670930937074,0.13905732462173626
161,171,-94.91216742,29.23259513,4,30,1,29.20443008,POINT (-10565574.14728033 3405283.623022915),0.02563190084236932,0.027325009046830422,0.014873978775815717,0.02546643577339052,0.08776858163916905,0.04012463126907184,0.05209557423232247,0.11269531339868166
162,172,-94.91242291,29.23304904,4,30,1,55.44870638,POINT (-10565602.588297034 3405341.5264968676),0.031746682467112215,0.032882046141902474,0.02023445967316017,0.03522042153379494,0.1158210508968281,0.05133876517413494,0.06694434814968586,0.14489466389893746
163,173,-94.91263047,29.23344482,4,30,1,23.9062768,POINT (-10565625.69377054 3405392.0147699155),0.024544557104003543,0.026319402095697452,0.013975289662202711,0.023843985241077566,0.08290732262227493,0.03817682947104728,0.04953582790165123,0.10704465355719905
164,174,-94.91228605,29.23310291,4,30,1,7.646694379,POINT (-10565587.353111522 3405348.3984932485),0.021481087082569086,0.02345310041345188,0.0115386001133848,0.019469967332379975,0.06948267115525437,0.032771825522107334,0.04246643664693883,0.09130618750510722
165,175,-94.91281003,29.23292293,4,30,1,50.9041749,POINT (-10565645.682298308 3405325.4391253837),0.030595058543083798,0.031847138060438554,0.019186677209643083,0.03330530391535866,0.11046037640514336,0.04919471824025057,0.06409176336386002,0.13878966760799938
166,176,-94.91333411,29.23275041,4,30,1,55.33121526,POINT (-10565704.022617042 3405303.4314393904),0.028853568797145405,0.02995353800424655,0.018838284451078238,0.032193457494818445,0.09937418464199063,0.04714830151179428,0.0611826875465058,0.1263511142299224
167,177,-94.91380034,29.23254842,5,20,1,38.63517839,POINT (-10565755.923103236 3405277.6644305605),0.03472466774229423,0.03374927534677573,0.03204602502295014,0.048116220392239714,0.13742633432618803,0.06565790519386117,0.08024160816835157,0.16653757047589113
168,178,-94.91402537,29.2326771,5,20,1,29.56475066,POINT (-10565780.97332825 3405294.079587296),0.023747359715927886,0.023157187641300474,0.022344160119853858,0.03150509380670419,0.0845300566289505,0.04556090502786525,0.053932712079066025,0.10572976588756466
169,179,-94.91432937,29.23257151,5,20,1,16.98340634,POINT (-10565814.814453451 3405280.6099214954),0.027553818173627658,0.02678249697594073,0.02428211803141818,0.03511820763538364,0.09643426164322483,0.051166871139937675,0.06096015132152921,0.12063400829832871
170,180,-94.91485372,29.23272931,5,20,1,0.0,POINT (-10565873.184828447 3405300.7397993742),0.01896501902524277,0.018449254748596388,0.01627802394918149,0.02220716516009925,0.06056171441995096,0.03493432994053469,0.0402467142614128,0.07789365067120191
171,181,-94.91492121,29.23285336,5,20,1,0.0,POINT (-10565880.697780883 3405316.564354434),0.01896501902524277,0.018449254748596388,0.01627802394918149,0.02220716516009925,0.06056171441995096,0.03493432994053469,0.0402467142614128,0.07789365067120191
172,182,-94.91500237,29.23302341,5,20,1,0.0,POINT (-10565889.732470755 3405338.256973963),0.02322322376001374,0.022556642717982432,0.019385705113751768,0.027256019087504035,0.07237858437957272,0.04215873030616324,0.04919785752101513,0.0933026092292717
173,183,-94.91284596,29.23381298,4,30,1,50.5116091,POINT (-10565649.682007613 3405438.9798312024),0.025504559293620464,0.02668097545769937,0.016276683825996414,0.027494943978493894,0.08582870734402087,0.041366113471873356,0.05344232751069222,0.11021968916750835
